Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
Geant2001.txt,,,,,,,,,,0.0141,,,15,5,,
Geant2009.txt,,,,,,,,,,0.0097,,,70,8,,
Geant2010.txt,,,,,,,,,,0.0104,,,24,8,,
Geant2012.txt,,,,,,,,,,timeout,,,,,,
Getnet.txt,,,,,,,,,,2.1242,,,3625000,8,,
Globalcenter.txt,,,,,,,,,,1.3591,,,431926,4,,
Globenet.txt,,,,,,,,,,0.8285,,,22400,6,,
Grena.txt,,,,,,,,,,0.4931,,,24316875,8,,
Gridnet.txt,,,,,,,,,,0.8466,,,625,5,,
Grnet.txt,,,,,,,,,,0.2836,,,30250000,15,,
GtsCe.txt,,,,,,,,,,0.9910,,,650,5,,
GtsCzechRepublic.txt,,,,,,,,,,0.2674,,,1547595,11,,
GtsHungary.txt,,,,,,,,,,0.5958,,,56871936,11,,
GtsPoland.txt,,,,,,,,,,0.1963,,,17600000,15,,
GtsSlovakia.txt,,,,,,,,,,1.0660,,,756,5,,
Harnet.txt,,,,,,,,,,0.9445,,,1075,5,,
Heanet.txt,,,,,,,,,,1.6943,,,17055450,7,,
HiberniaCanada.txt,,,,,,,,,,0.1406,,,36036000,12,,
HiberniaGlobal.txt,,,,,,,,,,0.2639,,,3241555200,12,,
Highwinds.txt,,,,,,,,,,0.0153,,,2,8,,
HurricaneElectric.txt,,,,,,,,,,0.2895,,,12000000,15,,
Ibm.txt,,,,,,,,,,0.2281,,,1082400000,16,,
Iij.txt,,,,,,,,,,timeout,,,,,,
Iinet.txt,,,,,,,,,,0.0142,,,9,4,,
Ilan.txt,,,,,,,,,,0.3464,,,50388000,10,,
Integra.txt,,,,,,,,,,0.6931,,,523125,9,,
Intellifiber.txt,,,,,,,,,,0.7377,,,24050,6,,
Internetmci.txt,,,,,,,,,,0.0207,,,9,6,,
Internode.txt,,,,,,,,,,0.1662,,,110000000,16,,
Interoute.txt,,,,,,,,,,timeout,,,,,,
Intranetwork.txt,,,,,,,,,,0.0227,,,4,8,,
Ion.txt,,,,,,,,,,0.1962,,,401601200,14,,
IowaStatewideFiberMap.txt,,,,,,,,,,0.1731,,,1100000,12,,
Iris.txt,,,,,,,,,,timeout,,,,,,
Janetbackbone.txt,,,,,,,,,,0.0128,,,3,6,,
Janetlense.txt,,,,,,,,,,0.3249,,,1244160,11,,
Kdl.txt,,,,,,,,,,0.8411,,,775,4,,
KentmanApr2007.txt,,,,,,,,,,timeout,,,,,,
KentmanAug2005.txt,,,,,,,,,,0.3662,,,756,4,,
KentmanJan2011.txt,,,,,,,,,,0.3631,,,3481920,11,,
Kreonet.txt,,,,,,,,,,0.1903,,,702000000,16,,
LambdaNet.txt,,,,,,,,,,1071.4799,,,50668090200,6,,
Latnet.txt,,,,,,,,,,timeout,,,,,,
Layer42.txt,,,,,,,,,,0.3703,,,1248480,11,,
Litnet.txt,,,,,,,,,,0.2803,,,10000000,14,,
Marwan.txt,,,,,,,,,,0.8467,,,16250,6,,
Missouri.txt,,,,,,,,,,793.6901,,,3.486205e+110,20,,
Mren.txt,,,,,,,,,,0.3335,,,1789952,11,,
Myren.txt,,,,,,,,,,0.0120,,,10,6,,
NetworkUsa.txt,,,,,,,,,,0.1878,,,1058200000,16,,
Niif.txt,,,,,,,,,,0.0153,,,4,5,,
Nordu1997.txt,,,,,,,,,,0.2020,,,154000000,16,,
Nsfnet.txt,,,,,,,,,,0.2298,,,39270000,14,,
Ntelos.txt,,,,,,,,,,timeout,,,,,,
Ntt.txt,,,,,,,,,,0.9886,,,26000,6,,
Oteglobe.txt,,,,,,,,,,0.1771,,,2560000,13,,
Oxford.txt,,,,,,,,,,0.7840,,,22100,6,,
Palmetto.txt,,,,,,,,,,timeout,,,,,,
Pern.txt,,,,,,,,,,0.2735,,,3.150158e+21,19,,
PionierL1.txt,,,,,,,,,,0.0154,,,29,5,,
PionierL3.txt,,,,,,,,,,0.0144,,,16,8,,
Quest.txt,,,,,,,,,,0.8071,,,1418300,7,,
RedBestel.txt,,,,,,,,,,0.2447,,,1827840,11,,
Rediris.txt,,,,,,,,,,0.5365,,,226746000,10,,
Renater2001.txt,,,,,,,,,,0.3546,,,1583550,10,,
Renater2004.txt,,,,,,,,,,0.0160,,,2,4,,
Renater2006.txt,,,,,,,,,,0.0098,,,2,6,,
Renater2008.txt,,,,,,,,,,0.0132,,,8,5,,
Renater2010.txt,,,,,,,,,,0.0139,,,8,8,,
Restena.txt,,,,,,,,,,9.7278,,,289562364,5,,
Reuna.txt,,,,,,,,,,0.8986,,,511056,9,,
Rnp.txt,,,,,,,,,,0.0094,,,34,4,,
Roedunet.txt,,,,,,,,,,0.0140,,,12,8,,
RoedunetFibre.txt,,,,,,,,,,0.8367,,,16875,6,,
Sago.txt,,,,,,,,,,0.9006,,,20625,6,,
Sanet.txt,,,,,,,,,,0.0177,,,4,6,,
Savvis.txt,,,,,,,,,,1.0079,,,18900,7,,
Shentel.txt,,,,,,,,,,0.0120,,,6,4,,
Sinet.txt,,,,,,,,,,733.2465,,,1.484146e+108,20,,
Singaren.txt,,,,,,,,,,0.2248,,,1300500,11,,
Sunet.txt,,,,,,,,,,0.0150,,,14,7,,
Surfnet.txt,,,,,,,,,,70.9185,,,159849725,4,,
Switch.txt,,,,,,,,,,432.2867,,,2.480711e+89,20,,
SwitchL3.txt,,,,,,,,,,0.8427,,,5225,4,,
Syringa.txt,,,,,,,,,,0.8539,,,16875,7,,
TLex.txt,,,,,,,,,,0.1915,,,14400000,15,,
TataNld.txt,,,,,,,,,,timeout,,,,,,
Telcove.txt,,,,,,,,,,0.2236,,,86400000,13,,
Tinet.txt,,,,,,,,,,timeout,,,,,,
Tw.txt,,,,,,,,,,timeout,,,,,,
Ulaknet.txt,,,,,,,,,,0.1935,,,1762560,10,,
UniC.txt,,,,,,,,,,0.1683,,,4320000,12,,
Uninet.txt,,,,,,,,,,0.2000,,,73500000,14,,
Uninett2010.txt,,,,,,,,,,0.2968,,,650,4,,
Uninett2011.txt,,,,,,,,,,0.8271,,,438750,9,,
Uran.txt,,,,,,,,,,0.2128,,,250000000,16,,
UsCarrier.txt,,,,,,,,,,0.3584,,,4161600,10,,
Uunet.txt,,,,,,,,,,0.1948,,,13200000,15,,
VtlWavenet2011.txt,,,,,,,,,,0.1319,,,165880000,14,,
WideJpn.txt,,,,,,,,,,1.1788,,,45000,6,,
Xeex.txt,,,,,,,,,,0.1470,,,326700000,16,,
York.txt,,,,,,,,,,0.6348,,,1111359488,11,,
Zamren.txt,,,,,,,,,,0.1130,,,3700000,13,,
grafo10000.38.txt,,,,,,,,,,0.0098,,,7,8,,
grafo10002.40.txt,,,,,,,,,,0.0173,,,4,7,,
grafo10003.40.txt,,,,,,,,,,0.0218,,,3,8,,
grafo10004.32.txt,,,,,,,,,,0.0109,,,6,5,,
grafo10005.39.txt,,,,,,,,,,0.0203,,,9,7,,
grafo10006.98.txt,,,,,,,,,,timeout,,,,,,
grafo10007.31.txt,,,,,,,,,,0.0109,,,23,4,,
grafo10008.42.txt,,,,,,,,,,timeout,,,,,,
grafo10009.31.txt,,,,,,,,,,0.0127,,,8,5,,
grafo10010.39.txt,,,,,,,,,,0.0110,,,16,8,,
grafo10011.31.txt,,,,,,,,,,0.0119,,,14,4,,
grafo10012.40.txt,,,,,,,,,,0.0135,,,2,8,,
grafo10013.31.txt,,,,,,,,,,0.0113,,,9,4,,
grafo10014.39.txt,,,,,,,,,,0.0226,,,18,8,,
grafo10015.39.txt,,,,,,,,,,0.0164,,,4,6,,
grafo10016.39.txt,,,,,,,,,,0.0369,,,5,8,,
grafo10017.96.txt,,,,,,,,,,timeout,,,,,,
grafo10018.31.txt,,,,,,,,,,0.0084,,,12,4,,
grafo10019.38.txt,,,,,,,,,,0.0097,,,4,7,,
grafo10020.38.txt,,,,,,,,,,0.0094,,,8,7,,
grafo10021.39.txt,,,,,,,,,,0.0102,,,27,7,,
grafo10022.31.txt,,,,,,,,,,0.0145,,,3,4,,
grafo10023.39.txt,,,,,,,,,,0.0098,,,2,8,,
grafo10024.32.txt,,,,,,,,,,0.0097,,,4,5,,
grafo10025.31.txt,,,,,,,,,,0.0136,,,12,4,,
grafo10026.32.txt,,,,,,,,,,0.0216,,,57,5,,
grafo10027.38.txt,,,,,,,,,,0.0117,,,4,7,,
grafo10028.96.txt,,,,,,,,,,timeout,,,,,,
grafo10029.40.txt,,,,,,,,,,0.0101,,,14,8,,
grafo10030.38.txt,,,,,,,,,,0.0137,,,2,8,,
grafo10031.38.txt,,,,,,,,,,0.0113,,,7,7,,
grafo10032.38.txt,,,,,,,,,,0.0104,,,5,7,,
grafo10033.31.txt,,,,,,,,,,0.0150,,,7,4,,
grafo10034.40.txt,,,,,,,,,,0.0087,,,5,8,,
grafo10035.38.txt,,,,,,,,,,0.0094,,,6,6,,
grafo10036.31.txt,,,,,,,,,,0.0141,,,21,4,,
grafo10037.39.txt,,,,,,,,,,0.0095,,,8,7,,
grafo10038.38.txt,,,,,,,,,,0.0167,,,3,6,,
grafo10039.98.txt,,,,,,,,,,0.3036,,,2.844888e+20,18,,
grafo10040.32.txt,,,,,,,,,,0.0254,,,15,4,,
grafo10041.41.txt,,,,,,,,,,0.0152,,,2,8,,
grafo10042.39.txt,,,,,,,,,,0.0264,,,20,8,,
grafo10043.32.txt,,,,,,,,,,0.0104,,,2,5,,
grafo10044.38.txt,,,,,,,,,,0.0118,,,5,6,,
grafo10045.38.txt,,,,,,,,,,0.0223,,,8,7,,
grafo10046.40.txt,,,,,,,,,,0.0126,,,63,7,,
grafo10047.32.txt,,,,,,,,,,0.0095,,,30,5,,
grafo10048.32.txt,,,,,,,,,,0.0166,,,44,5,,
grafo10049.39.txt,,,,,,,,,,0.0175,,,14,7,,
grafo10050.97.txt,,,,,,,,,,0.4116,,,6.307284e+22,20,,
grafo10051.30.txt,,,,,,,,,,0.0090,,,4,4,,
grafo10052.32.txt,,,,,,,,,,0.0101,,,10,4,,
grafo10053.32.txt,,,,,,,,,,0.0312,,,4,5,,
grafo10054.40.txt,,,,,,,,,,0.0202,,,98,8,,
grafo10055.40.txt,,,,,,,,,,0.0237,,,21,8,,
grafo10056.31.txt,,,,,,,,,,0.0187,,,87,4,,
grafo10057.40.txt,,,,,,,,,,0.0268,,,5,8,,
grafo10058.32.txt,,,,,,,,,,0.0168,,,4,5,,
grafo10059.32.txt,,,,,,,,,,0.0309,,,6,5,,
grafo10060.90.txt,,,,,,,,,,timeout,,,,,,
grafo10061.99.txt,,,,,,,,,,0.4500,,,9.313853e+22,20,,
grafo10062.39.txt,,,,,,,,,,0.0138,,,104,6,,
grafo10063.31.txt,,,,,,,,,,0.0260,,,152,5,,
grafo10064.39.txt,,,,,,,,,,0.0146,,,6,8,,
grafo10065.32.txt,,,,,,,,,,0.0132,,,13,5,,
grafo10066.40.txt,,,,,,,,,,0.0143,,,3,8,,
grafo10067.41.txt,,,,,,,,,,0.0136,,,21,7,,
grafo10068.31.txt,,,,,,,,,,0.0116,,,9,4,,
grafo10069.40.txt,,,,,,,,,,0.0139,,,11,8,,
grafo10070.32.txt,,,,,,,,,,0.0120,,,8,5,,
grafo10071.40.txt,,,,,,,,,,0.0181,,,14,7,,
grafo10072.97.txt,,,,,,,,,,timeout,,,,,,
grafo10074.90.txt,,,,,,,,,,0.2077,,,1.500328e+21,19,,
grafo10075.31.txt,,,,,,,,,,0.0108,,,7,4,,
grafo10076.90.txt,,,,,,,,,,0.2484,,,13338278553600000000,18,,
grafo10077.31.txt,,,,,,,,,,0.0099,,,7,4,,
grafo10078.40.txt,,,,,,,,,,0.0107,,,64,8,,
grafo10079.41.txt,,,,,,,,,,0.0144,,,10,8,,
grafo10080.38.txt,,,,,,,,,,0.0146,,,34,6,,
grafo10081.34.txt,,,,,,,,,,0.0132,,,32,6,,
grafo10082.98.txt,,,,,,,,,,0.2953,,,9.845589e+19,18,,
grafo10083.38.txt,,,,,,,,,,0.0216,,,18,8,,
grafo10084.97.txt,,,,,,,,,,timeout,,,,,,
grafo10085.35.txt,,,,,,,,,,0.0109,,,17,5,,
grafo10086.34.txt,,,,,,,,,,0.0176,,,8,6,,
grafo10087.39.txt,,,,,,,,,,0.0139,,,86,8,,
grafo10088.39.txt,,,,,,,,,,0.0095,,,4,8,,
grafo10089.37.txt,,,,,,,,,,0.0157,,,2,7,,
grafo10090.97.txt,,,,,,,,,,644.0660,,,7.455141e+101,20,,
grafo10091.96.txt,,,,,,,,,,0.1892,,,2.798112e+22,20,,
grafo10092.97.txt,,,,,,,,,,0.2067,,,5.535993e+20,19,,
grafo10093.98.txt,,,,,,,,,,timeout,,,,,,
grafo10095.93.txt,,,,,,,,,,timeout,,,,,,
grafo10096.95.txt,,,,,,,,,,0.2455,,,6.279828e+20,19,,
grafo10097.95.txt,,,,,,,,,,1109.2569,,,7.500673e+109,20,,
grafo10098.95.txt,,,,,,,,,,0.2157,,,1.947442e+22,20,,
grafo10099.94.txt,,,,,,,,,,timeout,,,,,,
grafo10100.99.txt,,,,,,,,,,timeout,,,,,,
grafo10101.92.txt,,,,,,,,,,0.2526,,,2.460787e+20,19,,
grafo10102.97.txt,,,,,,,,,,0.2662,,,5.094638e+21,20,,
grafo10103.98.txt,,,,,,,,,,0.3211,,,4.372893e+21,19,,
grafo10104.96.txt,,,,,,,,,,timeout,,,,,,
grafo10105.93.txt,,,,,,,,,,timeout,,,,,,
grafo10106.100.txt,,,,,,,,,,972.6448,,,7.239339e+104,20,,
grafo10107.93.txt,,,,,,,,,,0.3542,,,2.337038e+22,20,,
grafo10108.99.txt,,,,,,,,,,0.2922,,,1.816777e+21,19,,
grafo10109.95.txt,,,,,,,,,,0.2667,,,4.624408e+19,18,,
grafo10110.97.txt,,,,,,,,,,timeout,,,,,,
grafo10111.96.txt,,,,,,,,,,timeout,,,,,,
grafo10112.98.txt,,,,,,,,,,timeout,,,,,,
grafo10113.94.txt,,,,,,,,,,timeout,,,,,,
grafo10114.95.txt,,,,,,,,,,timeout,,,,,,
grafo10115.92.txt,,,,,,,,,,timeout,,,,,,
grafo10116.100.txt,,,,,,,,,,timeout,,,,,,
grafo10117.98.txt,,,,,,,,,,timeout,,,,,,
grafo10118.97.txt,,,,,,,,,,0.3435,,,3.929997e+19,18,,
grafo10120.96.txt,,,,,,,,,,225.7727,,,3.142010e+89,20,,
grafo10121.95.txt,,,,,,,,,,timeout,,,,,,
grafo10122.96.txt,,,,,,,,,,1173.3729,,,1.218093e+94,20,,
grafo10123.96.txt,,,,,,,,,,0.3369,,,4.305070e+20,19,,
grafo10124.100.txt,,,,,,,,,,timeout,,,,,,
grafo10125.99.txt,,,,,,,,,,timeout,,,,,,
grafo10126.98.txt,,,,,,,,,,timeout,,,,,,
grafo10127.94.txt,,,,,,,,,,0.4181,,,4.746851e+21,19,,
grafo10128.98.txt,,,,,,,,,,0.3699,,,3.780183e+21,19,,
grafo10129.99.txt,,,,,,,,,,timeout,,,,,,
grafo10130.97.txt,,,,,,,,,,timeout,,,,,,
grafo10131.98.txt,,,,,,,,,,0.2548,,,7.318980e+19,18,,
grafo10132.97.txt,,,,,,,,,,timeout,,,,,,
grafo10133.32.txt,,,,,,,,,,0.0106,,,16,4,,
grafo10134.33.txt,,,,,,,,,,0.0111,,,3,4,,
grafo10135.35.txt,,,,,,,,,,0.0101,,,4,6,,
grafo10136.39.txt,,,,,,,,,,0.0143,,,3,7,,
grafo10137.36.txt,,,,,,,,,,0.0312,,,2,6,,
grafo10138.33.txt,,,,,,,,,,0.0118,,,12,6,,
grafo10139.95.txt,,,,,,,,,,timeout,,,,,,
grafo10140.40.txt,,,,,,,,,,0.0142,,,5,7,,
grafo10141.38.txt,,,,,,,,,,0.0099,,,8,6,,
grafo10142.37.txt,,,,,,,,,,0.0127,,,16,7,,
grafo10143.93.txt,,,,,,,,,,223.3825,,,8.344899e+102,20,,
grafo10144.98.txt,,,,,,,,,,timeout,,,,,,
grafo10145.94.txt,,,,,,,,,,timeout,,,,,,
grafo10146.97.txt,,,,,,,,,,timeout,,,,,,
grafo10147.94.txt,,,,,,,,,,0.3123,,,6.077767e+22,20,,
grafo10148.97.txt,,,,,,,,,,timeout,,,,,,
grafo10149.95.txt,,,,,,,,,,0.2541,,,3.337052e+22,20,,
grafo10150.95.txt,,,,,,,,,,0.2766,,,4.206895e+19,18,,
grafo10151.94.txt,,,,,,,,,,timeout,,,,,,
grafo10152.96.txt,,,,,,,,,,timeout,,,,,,
grafo10153.100.txt,,,,,,,,,,timeout,,,,,,
grafo10154.94.txt,,,,,,,,,,0.3764,,,1.079715e+21,19,,
grafo10155.97.txt,,,,,,,,,,0.2644,,,7.012643e+20,19,,
grafo10156.97.txt,,,,,,,,,,timeout,,,,,,
grafo10157.94.txt,,,,,,,,,,timeout,,,,,,
grafo10158.91.txt,,,,,,,,,,timeout,,,,,,
grafo10159.95.txt,,,,,,,,,,1218.5052,,,6.982431e+88,20,,
grafo10160.96.txt,,,,,,,,,,timeout,,,,,,
grafo10161.99.txt,,,,,,,,,,timeout,,,,,,
grafo10162.93.txt,,,,,,,,,,timeout,,,,,,
grafo10163.93.txt,,,,,,,,,,timeout,,,,,,
grafo10164.98.txt,,,,,,,,,,timeout,,,,,,
grafo10165.96.txt,,,,,,,,,,timeout,,,,,,
grafo10166.98.txt,,,,,,,,,,0.2534,,,2.406919e+22,20,,
grafo10167.96.txt,,,,,,,,,,0.2735,,,5.367005e+22,20,,
grafo10168.95.txt,,,,,,,,,,timeout,,,,,,
grafo10169.93.txt,,,,,,,,,,timeout,,,,,,
grafo10170.96.txt,,,,,,,,,,0.2867,,,2.865767e+20,18,,
grafo10171.99.txt,,,,,,,,,,timeout,,,,,,
grafo10172.99.txt,,,,,,,,,,0.2880,,,4.295406e+22,20,,
grafo10173.97.txt,,,,,,,,,,timeout,,,,,,
grafo10174.95.txt,,,,,,,,,,0.3291,,,4.597594e+22,20,,
grafo10175.99.txt,,,,,,,,,,timeout,,,,,,
grafo10176.97.txt,,,,,,,,,,timeout,,,,,,
grafo10177.96.txt,,,,,,,,,,770.8931,,,1.523200e+100,20,,
grafo10178.99.txt,,,,,,,,,,0.3052,,,4.552038e+20,18,,
grafo10179.97.txt,,,,,,,,,,timeout,,,,,,
grafo1018.29.txt,,,,,,,,,,0.0099,,,3,4,,
grafo10180.98.txt,,,,,,,,,,0.3686,,,6.728314e+21,20,,
grafo10181.93.txt,,,,,,,,,,0.1912,,,9.988899e+21,20,,
grafo10182.33.txt,,,,,,,,,,0.0104,,,5,4,,
grafo10183.100.txt,,,,,,,,,,0.2742,,,3.820214e+22,20,,
grafo10184.100.txt,,,,,,,,,,timeout,,,,,,
grafo10185.32.txt,,,,,,,,,,0.0096,,,21,5,,
grafo10186.39.txt,,,,,,,,,,0.0250,,,15,7,,
grafo10187.33.txt,,,,,,,,,,0.0128,,,56,5,,
grafo10188.38.txt,,,,,,,,,,0.0109,,,6,7,,
grafo10189.38.txt,,,,,,,,,,0.0164,,,7,6,,
grafo10190.34.txt,,,,,,,,,,0.0214,,,3,6,,
grafo10191.34.txt,,,,,,,,,,0.0135,,,23,5,,
grafo10192.39.txt,,,,,,,,,,0.0117,,,59,7,,
grafo10193.38.txt,,,,,,,,,,0.0118,,,15,6,,
grafo10194.97.txt,,,,,,,,,,timeout,,,,,,
grafo10195.99.txt,,,,,,,,,,timeout,,,,,,
grafo10196.94.txt,,,,,,,,,,timeout,,,,,,
grafo10197.96.txt,,,,,,,,,,timeout,,,,,,
grafo10198.94.txt,,,,,,,,,,timeout,,,,,,
grafo10199.98.txt,,,,,,,,,,timeout,,,,,,
grafo10200.96.txt,,,,,,,,,,0.1802,,,9019415413008000000,18,,
grafo10201.93.txt,,,,,,,,,,532.4920,,,4.884815e+88,20,,
grafo10202.92.txt,,,,,,,,,,0.2074,,,2.400946e+21,19,,
grafo10203.97.txt,,,,,,,,,,timeout,,,,,,
grafo10204.100.txt,,,,,,,,,,timeout,,,,,,
grafo10205.97.txt,,,,,,,,,,timeout,,,,,,
grafo10206.97.txt,,,,,,,,,,0.3142,,,13610191130984448000,18,,
grafo10207.98.txt,,,,,,,,,,timeout,,,,,,
grafo10208.98.txt,,,,,,,,,,0.3074,,,1.473675e+22,20,,
grafo10209.99.txt,,,,,,,,,,timeout,,,,,,
grafo10210.92.txt,,,,,,,,,,482.6181,,,6.140485e+96,20,,
grafo10211.92.txt,,,,,,,,,,1113.3603,,,2.707294e+112,20,,
grafo10212.97.txt,,,,,,,,,,0.3257,,,1.420353e+20,18,,
grafo10213.99.txt,,,,,,,,,,0.1639,,,5.882268e+21,20,,
grafo10214.94.txt,,,,,,,,,,timeout,,,,,,
grafo10215.93.txt,,,,,,,,,,timeout,,,,,,
grafo10216.97.txt,,,,,,,,,,0.2529,,,2.353526e+20,18,,
grafo10217.99.txt,,,,,,,,,,0.3234,,,7.267357e+22,20,,
grafo10218.99.txt,,,,,,,,,,timeout,,,,,,
grafo10219.99.txt,,,,,,,,,,0.2270,,,9232009032263270400,18,,
grafo10220.97.txt,,,,,,,,,,timeout,,,,,,
grafo10221.95.txt,,,,,,,,,,0.3500,,,2.741302e+20,18,,
grafo10222.99.txt,,,,,,,,,,0.1465,,,9005330011708800000,18,,
