Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
grafo1269.48.txt,,,,,,,7.9330,,,,,,1864912896,10,,662
grafo127.51.txt,,,,,,,8.3914,,,,,,14573632320,6,,827
grafo1276.38.txt,,,,,,,2.6812,,,,,,6006,5,,288
grafo128.92.txt,,,,,,,5.2561,,,,,,2831010,6,,494
grafo1280.55.txt,,,,,,,4.8131,,,,,,65664,6,,285
grafo1281.93.txt,,,,,,,5.5330,,,,,,3535560,8,,439
grafo1288.19.txt,,,,,,,6.2242,,,,,,95004,6,,356
grafo1293.95.txt,,,,,,,17.5791,,,,,,42626990340,7,,880
grafo1299.94.txt,,,,,,,8.2286,,,,,,40177188,9,,588
grafo1300.60.txt,,,,,,,3.6187,,,,,,125860,6,,355
grafo1304.97.txt,,,,,,,6.5736,,,,,,924,5,,186
grafo1310.11.txt,,,,,,,4.4131,,,,,,58152600,8,,593
grafo1313.90.txt,,,,,,,3.2595,,,,,,17920,4,,341
grafo1315.93.txt,,,,,,,7.9616,,,,,,6529250,8,,458
grafo1320.24.txt,,,,,,,2.8692,,,,,,837,4,,168
grafo1325.60.txt,,,,,,,4.7735,,,,,,140940000,8,,671
grafo1327.42.txt,,,,,,,1.9983,,,,,,105080,6,,360
grafo1329.60.txt,,,,,,,6.8578,,,,,,73038,7,,308
grafo1332.55.txt,,,,,,,4.9444,,,,,,35464,5,,395
grafo1333.63.txt,,,,,,,6.0770,,,,,,41420500,5,,763
grafo1334.77.txt,,,,,,,4.6537,,,,,,960,5,,182
grafo1335.82.txt,,,,,,,6.4438,,,,,,1501011,9,,368
grafo1340.15.txt,,,,,,,12.6754,,,,,,1062587443176,10,,1058
grafo1345.63.txt,,,,,,,6.1351,,,,,,1876864,8,,401
grafo135.11.txt,,,,,,,16.3389,,,,,,100025248715,6,,886
grafo1351.10.txt,,,,,,,5.7925,,,,,,19200635288,8,,850
grafo1353.87.txt,,,,,,,4.3872,,,,,,870,4,,164
grafo1354.16.txt,,,,,,,7.8885,,,,,,549600,6,,481
grafo1357.38.txt,,,,,,,5.7380,,,,,,3002,4,,245
grafo1359.45.txt,,,,,,,8.6029,,,,,,83458944,9,,582
grafo1363.45.txt,,,,,,,3.9598,,,,,,10302,5,,406
grafo1364.30.txt,,,,,,,5.6496,,,,,,596362500,10,,583
grafo1369.28.txt,,,,,,,7.0905,,,,,,349020,6,,358
grafo1370.75.txt,,,,,,,7.2768,,,,,,14335454,9,,502
grafo1375.99.txt,,,,,,,6.4289,,,,,,5419096800,7,,815
grafo1388.17.txt,,,,,,,8.0610,,,,,,1306827751680,10,,1024
grafo1390.73.txt,,,,,,,3.8312,,,,,,1131,5,,178
grafo1391.96.txt,,,,,,,13.2953,,,,,,6558489084,10,,719
grafo1393.24.txt,,,,,,,3.3434,,,,,,806,4,,164
grafo1394.26.txt,,,,,,,8.0240,,,,,,246652830,6,,692
grafo1398.21.txt,,,,,,,3.6953,,,,,,44950,7,,289
grafo1405.91.txt,,,,,,,4.4603,,,,,,1591,5,,195
grafo1407.50.txt,,,,,,,,,,,,,,,,
grafo1408.28.txt,,,,,,,6.1427,,,,,,9367487,4,,596
grafo1411.22.txt,,,,,,,6.0820,,,,,,2268840,9,,401
grafo1412.32.txt,,,,,,,7.4656,,,,,,23271300,7,,646
grafo1415.63.txt,,,,,,,10.6524,,,,,,2438091810,10,,720
grafo1417.42.txt,,,,,,,8.3364,,,,,,230617080,6,,1025
grafo142.76.txt,,,,,,,6.8304,,,,,,34603750,9,,630
grafo1420.71.txt,,,,,,,5.7568,,,,,,100800,7,,363
grafo1423.48.txt,,,,,,,8.3728,,,,,,133052,6,,302
grafo1426.92.txt,,,,,,,6.5744,,,,,,4075020,6,,607
grafo143.64.txt,,,,,,,5.2668,,,,,,61560,6,,307
grafo1430.95.txt,,,,,,,7.7283,,,,,,984111570,8,,801
grafo1431.29.txt,,,,,,,9.1560,,,,,,20348932968,9,,1008
grafo1435.43.txt,,,,,,,5.4020,,,,,,1096200,9,,348
grafo1436.41.txt,,,,,,,6.7147,,,,,,2501940,6,,430
grafo1437.35.txt,,,,,,,16.2468,,,,,,396885440448,9,,1085
grafo1441.77.txt,,,,,,,4.6760,,,,,,34336,6,,253
grafo1443.40.txt,,,,,,,4.5779,,,,,,957,5,,174
grafo1447.35.txt,,,,,,,7.3416,,,,,,130308750,10,,562
grafo1448.100.txt,,,,,,,8.5281,,,,,,27251145600,9,,1074
grafo1453.29.txt,,,,,,,2.8299,,,,,,64380,7,,286
grafo146.60.txt,,,,,,,9.0977,,,,,,94528080,6,,736
grafo1474.40.txt,,,,,,,21.5814,,,,,,42195234016,8,,854
grafo1475.37.txt,,,,,,,6.2086,,,,,,28420,7,,257
grafo1481.33.txt,,,,,,,2.4093,,,,,,1927,4,,219
grafo1488.42.txt,,,,,,,6.2027,,,,,,59200,7,,280
grafo1489.74.txt,,,,,,,4.8848,,,,,,35280,7,,263
grafo1491.27.txt,,,,,,,6.3957,,,,,,101352384,8,,670
grafo1495.67.txt,,,,,,,4.1285,,,,,,2750,4,,257
grafo1496.11.txt,,,,,,,9.5157,,,,,,157685220,8,,684
grafo1498.61.txt,,,,,,,2.3688,,,,,,38252,5,,344
grafo1502.73.txt,,,,,,,14.9940,,,,,,86643270000,10,,1070
grafo1503.80.txt,,,,,,,7.8125,,,,,,124800,7,,346
grafo1518.68.txt,,,,,,,6.6832,,,,,,57412992,10,,475
grafo1519.73.txt,,,,,,,10.8877,,,,,,1675809408,9,,720
grafo1524.86.txt,,,,,,,14.8102,,,,,,3263440180,8,,846
grafo153.22.txt,,,,,,,8.9347,,,,,,10651143750,8,,787
grafo1534.94.txt,,,,,,,10.8705,,,,,,64475136,9,,640
grafo1537.86.txt,,,,,,,16.0608,,,,,,26660466987000,10,,1325
grafo1538.49.txt,,,,,,,4.7269,,,,,,5339456,5,,578
grafo1540.55.txt,,,,,,,5.1217,,,,,,230076,6,,358
grafo1542.71.txt,,,,,,,7.3571,,,,,,5124777840,10,,790
grafo1543.79.txt,,,,,,,2.7711,,,,,,319928,6,,410
grafo155.75.txt,,,,,,,8.1271,,,,,,55453410,7,,680
grafo1562.81.txt,,,,,,,1.4278,,,,,,5246,4,,264
grafo1574.100.txt,,,,,,,5.6730,,,,,,7192,5,,265
grafo1576.39.txt,,,,,,,3.4045,,,,,,21146103,9,,502
grafo1579.57.txt,,,,,,,5.4766,,,,,,3472,4,,230
grafo158.21.txt,,,,,,,7.2505,,,,,,26394423,7,,709
grafo1580.49.txt,,,,,,,4.4866,,,,,,50199,5,,408
grafo1589.37.txt,,,,,,,16.0610,,,,,,162528789,5,,731
grafo1590.75.txt,,,,,,,25.2019,,,,,,151376880996432,10,,1263
grafo1594.71.txt,,,,,,,30.0937,,,,,,35690831092,6,,1025
grafo1596.16.txt,,,,,,,7.6616,,,,,,5649703440,8,,683
grafo1601.21.txt,,,,,,,2.0750,,,,,,1080,5,,190
grafo1602.72.txt,,,,,,,11.7863,,,,,,299880000,9,,776
grafo1603.92.txt,,,,,,,8.4910,,,,,,169518900,9,,679
grafo1612.56.txt,,,,,,,2.8305,,,,,,2773,5,,270
grafo1613.27.txt,,,,,,,11.4908,,,,,,28672580664,10,,799
grafo1619.94.txt,,,,,,,4.9794,,,,,,16639560,7,,631
grafo1624.15.txt,,,,,,,6.4396,,,,,,85618,5,,508
grafo1625.71.txt,,,,,,,6.0828,,,,,,154570,6,,397
grafo1626.15.txt,,,,,,,25.8183,,,,,,3345349362432,8,,1255
grafo1627.37.txt,,,,,,,5.9638,,,,,,7176040,6,,667
grafo1628.93.txt,,,,,,,12.6414,,,,,,2049335895000,8,,1007
grafo1630.14.txt,,,,,,,8.2381,,,,,,7032288,9,,464
grafo1631.66.txt,,,,,,,9.0178,,,,,,5910150,9,,419
grafo1635.100.txt,,,,,,,5.2272,,,,,,26645220,8,,597
grafo1644.67.txt,,,,,,,7.5789,,,,,,1143296,8,,392
grafo1645.78.txt,,,,,,,13.0213,,,,,,5415942588,6,,875
grafo1648.100.txt,,,,,,,3.9416,,,,,,41093,4,,435
grafo1655.32.txt,,,,,,,3.9768,,,,,,3078,5,,226
grafo1657.22.txt,,,,,,,7.2744,,,,,,11176368,8,,509
grafo166.10.txt,,,,,,,7.9531,,,,,,21532928,7,,611
grafo1662.43.txt,,,,,,,5.5882,,,,,,3304550,8,,401
grafo1675.96.txt,,,,,,,1.6650,,,,,,992,5,,179
grafo1679.85.txt,,,,,,,5.8219,,,,,,159456,4,,494
grafo1682.90.txt,,,,,,,6.4866,,,,,,6186240,9,,469
grafo1684.38.txt,,,,,,,12.7561,,,,,,996761700,10,,680
grafo1688.46.txt,,,,,,,8.9947,,,,,,143320320,10,,521
grafo1691.57.txt,,,,,,,6.5395,,,,,,31200,7,,258
grafo1692.85.txt,,,,,,,9.1807,,,,,,75078900,10,,470
grafo1694.47.txt,,,,,,,6.5440,,,,,,5565004488,6,,754
grafo1704.38.txt,,,,,,,28.1592,,,,,,238598960585440,8,,1225
grafo1708.84.txt,,,,,,,8.2942,,,,,,18416160,10,,419
grafo1712.23.txt,,,,,,,9.1406,,,,,,1176704,6,,573
grafo1722.39.txt,,,,,,,12.8162,,,,,,1640838542112,9,,1039
grafo1723.91.txt,,,,,,,11.8093,,,,,,447963522012,7,,1124
grafo1724.16.txt,,,,,,,4.2843,,,,,,1116930,6,,459
grafo1725.10.txt,,,,,,,5.6256,,,,,,52832,5,,484
grafo1727.23.txt,,,,,,,3.4963,,,,,,1288,5,,186
grafo1730.14.txt,,,,,,,4.6709,,,,,,61506,7,,313
grafo1733.85.txt,,,,,,,2.8168,,,,,,9789,5,,337
grafo1738.86.txt,,,,,,,5.5860,,,,,,1577373,4,,637
grafo1744.19.txt,,,,,,,11.9420,,,,,,24637095000,10,,901
grafo1746.36.txt,,,,,,,12.8999,,,,,,236177590,6,,841
grafo1747.54.txt,,,,,,,3.2647,,,,,,48640,7,,294
grafo175.88.txt,,,,,,,1.9693,,,,,,27559,5,,346
grafo1754.63.txt,,,,,,,8.4917,,,,,,2161080,8,,401
grafo1755.30.txt,,,,,,,4.0651,,,,,,899,5,,176
grafo1756.80.txt,,,,,,,6.5256,,,,,,29016,7,,260
grafo1757.19.txt,,,,,,,7.5058,,,,,,121785384,8,,618
grafo1769.27.txt,,,,,,,2.5424,,,,,,30000,6,,275
grafo1770.96.txt,,,,,,,9.1714,,,,,,251546400,10,,565
grafo1771.52.txt,,,,,,,13.8211,,,,,,119830898460,8,,1059
grafo1774.28.txt,,,,,,,14.3107,,,,,,2624617964,7,,850
grafo1779.18.txt,,,,,,,6.2394,,,,,,34699234752,9,,769
grafo1780.17.txt,,,,,,,3.1974,,,,,,3452150,9,,395
grafo1782.92.txt,,,,,,,2.3422,,,,,,756,5,,150
grafo1784.31.txt,,,,,,,4.7241,,,,,,45696,6,,292
grafo1795.82.txt,,,,,,,6.8182,,,,,,43524,6,,281
grafo1797.47.txt,,,,,,,10.9951,,,,,,62706645,6,,765
grafo1798.74.txt,,,,,,,5.3045,,,,,,99665280,8,,594
grafo1813.97.txt,,,,,,,6.4266,,,,,,21600800,7,,720
grafo1826.43.txt,,,,,,,10.9893,,,,,,794339000,8,,794
grafo1829.46.txt,,,,,,,10.2768,,,,,,885127500,9,,701
grafo1834.32.txt,,,,,,,21.3758,,,,,,389451645445824,10,,1319
grafo1843.50.txt,,,,,,,15.9919,,,,,,2336577720312,9,,1322
grafo1846.61.txt,,,,,,,3.4465,,,,,,4109280,6,,625
grafo1847.25.txt,,,,,,,9.2778,,,,,,783509376,8,,697
grafo1852.92.txt,,,,,,,9.7533,,,,,,8197200,9,,512
grafo1853.44.txt,,,,,,,8.2425,,,,,,27216,6,,248
grafo186.43.txt,,,,,,,6.8767,,,,,,28768,7,,254
grafo1862.61.txt,,,,,,,2.4803,,,,,,1932,4,,198
grafo1868.25.txt,,,,,,,9.2504,,,,,,142892640,8,,546
grafo1871.71.txt,,,,,,,10.3022,,,,,,14807520,8,,442
grafo1873.31.txt,,,,,,,3.4658,,,,,,8399,4,,302
grafo1875.69.txt,,,,,,,1.8872,,,,,,8653566,5,,539
grafo1876.98.txt,,,,,,,9.0250,,,,,,1026432,8,,364
grafo1885.100.txt,,,,,,,2.6339,,,,,,12060,5,,306
grafo1886.31.txt,,,,,,,4.8650,,,,,,126208,6,,318
grafo1889.14.txt,,,,,,,5.8233,,,,,,30525,7,,260
grafo1890.40.txt,,,,,,,9.1076,,,,,,5143824,9,,436
grafo1895.13.txt,,,,,,,10.8017,,,,,,28817880,10,,452
grafo1896.25.txt,,,,,,,10.6866,,,,,,1634304,9,,380
grafo190.92.txt,,,,,,,7.0437,,,,,,1476090,7,,594
grafo1901.94.txt,,,,,,,4.7649,,,,,,2663885,6,,533
grafo1909.23.txt,,,,,,,5.9057,,,,,,4794460,9,,474
grafo1916.59.txt,,,,,,,6.4260,,,,,,3770,4,,274
grafo1921.58.txt,,,,,,,8.1180,,,,,,3158493240,10,,696
grafo1924.94.txt,,,,,,,2.0249,,,,,,780,5,,161
grafo1927.43.txt,,,,,,,10.8239,,,,,,5226679174,6,,709
grafo193.97.txt,,,,,,,4.6673,,,,,,45012,7,,271
grafo1932.29.txt,,,,,,,19.2104,,,,,,24038095886830872,8,,1397
grafo1942.55.txt,,,,,,,4.6031,,,,,,240800,6,,365
grafo1947.54.txt,,,,,,,10.9983,,,,,,106831305,9,,675
grafo1948.20.txt,,,,,,,6.8424,,,,,,16475400,9,,448
grafo1958.22.txt,,,,,,,4.2255,,,,,,2923200,8,,372
grafo196.32.txt,,,,,,,9.4921,,,,,,85833000,10,,505
grafo1962.35.txt,,,,,,,7.4055,,,,,,439488,6,,472
grafo1964.82.txt,,,,,,,9.9188,,,,,,11681208,9,,508
grafo1968.88.txt,,,,,,,6.3563,,,,,,654472,8,,332
grafo1969.60.txt,,,,,,,11.0192,,,,,,370238512,7,,738
grafo1974.88.txt,,,,,,,4.3728,,,,,,9669,6,,349
grafo1976.78.txt,,,,,,,3.2508,,,,,,1558144,9,,391
grafo1980.15.txt,,,,,,,7.1073,,,,,,228425692,6,,681
grafo1981.46.txt,,,,,,,9.2647,,,,,,1716579216,8,,661
grafo1982.60.txt,,,,,,,6.8088,,,,,,8460837900,9,,836
grafo1986.51.txt,,,,,,,6.8317,,,,,,218736,6,,401
grafo1987.55.txt,,,,,,,8.3960,,,,,,4898,5,,211
grafo1989.86.txt,,,,,,,3.5650,,,,,,2548,4,,219
grafo1991.20.txt,,,,,,,4.1746,,,,,,1276,5,,215
grafo1994.50.txt,,,,,,,5.8134,,,,,,33728,6,,266
grafo1999.21.txt,,,,,,,12.5288,,,,,,24946880,6,,736
grafo200.67.txt,,,,,,,6.1032,,,,,,672000,9,,324
grafo2002.57.txt,,,,,,,4.7561,,,,,,100750,6,,376
grafo2007.66.txt,,,,,,,11.2898,,,,,,50121048,7,,754
grafo2011.47.txt,,,,,,,2.5431,,,,,,806,5,,167
grafo2024.25.txt,,,,,,,6.0931,,,,,,11761856,6,,585
grafo2029.87.txt,,,,,,,10.8363,,,,,,11604160,5,,674
grafo2035.93.txt,,,,,,,7.3599,,,,,,1248624,9,,381
grafo2040.91.txt,,,,,,,3.0175,,,,,,166170,5,,369
grafo2058.90.txt,,,,,,,2.4880,,,,,,31500,5,,354
grafo206.83.txt,,,,,,,8.1450,,,,,,83842304,8,,651
grafo2060.38.txt,,,,,,,5.1171,,,,,,837,4,,161
grafo2064.60.txt,,,,,,,6.8730,,,,,,78685992,7,,556
grafo2065.22.txt,,,,,,,10.8447,,,,,,254856000,10,,633
grafo2072.64.txt,,,,,,,10.5302,,,,,,409759560,10,,583
grafo2076.54.txt,,,,,,,8.5901,,,,,,14624120,6,,561
grafo2080.89.txt,,,,,,,10.9649,,,,,,57589056,4,,670
grafo2082.19.txt,,,,,,,6.3564,,,,,,1438914,4,,559
grafo2083.59.txt,,,,,,,5.5566,,,,,,16355088,8,,529
grafo2084.22.txt,,,,,,,23.3521,,,,,,1031575403779128,10,,1304
grafo2086.80.txt,,,,,,,6.8722,,,,,,1005169,6,,582
grafo2088.76.txt,,,,,,,2.8560,,,,,,1271,4,,203
grafo2089.37.txt,,,,,,,4.4882,,,,,,122443800,6,,703
grafo2096.15.txt,,,,,,,12.8691,,,,,,3546816,9,,450
grafo2101.28.txt,,,,,,,4.8472,,,,,,261360,6,,398
grafo2102.43.txt,,,,,,,13.6344,,,,,,1032296470464,10,,1138
grafo2106.55.txt,,,,,,,12.2315,,,,,,14519844976,6,,964
grafo2109.76.txt,,,,,,,3.3026,,,,,,69930,7,,300
grafo2119.66.txt,,,,,,,2.1621,,,,,,59640,7,,299
grafo2124.32.txt,,,,,,,2.5587,,,,,,1271,4,,167
grafo2127.67.txt,,,,,,,6.7707,,,,,,818828324,6,,674
grafo2130.25.txt,,,,,,,6.9293,,,,,,188160,6,,363
grafo2132.99.txt,,,,,,,10.1471,,,,,,4995900,9,,420
grafo2133.53.txt,,,,,,,3.2477,,,,,,864,4,,171
grafo2137.98.txt,,,,,,,7.4583,,,,,,518838,5,,657
grafo2139.51.txt,,,,,,,6.2607,,,,,,27353700,8,,513
grafo2141.79.txt,,,,,,,7.4730,,,,,,4021023600,10,,772
grafo2142.46.txt,,,,,,,7.2719,,,,,,6397440,8,,467
grafo2145.32.txt,,,,,,,9.4062,,,,,,1088842886208,9,,1151
grafo215.75.txt,,,,,,,5.0426,,,,,,7544160,8,,458
grafo2152.60.txt,,,,,,,10.3485,,,,,,312957216,10,,535
grafo2160.42.txt,,,,,,,1.7640,,,,,,870,4,,159
grafo2163.57.txt,,,,,,,3.8830,,,,,,4104,5,,267
grafo2167.15.txt,,,,,,,8.9381,,,,,,175782400,9,,669
grafo2168.100.txt,,,,,,,4.6208,,,,,,125034,5,,475
grafo217.11.txt,,,,,,,5.8584,,,,,,569165,5,,551
grafo2173.47.txt,,,,,,,8.5743,,,,,,3089220012000,10,,1016
grafo2176.44.txt,,,,,,,6.7065,,,,,,3081888,9,,393
grafo2184.42.txt,,,,,,,9.2219,,,,,,582702120,8,,719
grafo2185.47.txt,,,,,,,1.4215,,,,,,31948,5,,327
grafo2188.47.txt,,,,,,,6.6956,,,,,,1255800,8,,368
grafo2191.67.txt,,,,,,,9.7686,,,,,,820547808,8,,710
grafo2193.59.txt,,,,,,,3.1124,,,,,,1230,5,,184
grafo2200.88.txt,,,,,,,6.2736,,,,,,63729180,10,,467
grafo2203.72.txt,,,,,,,4.1685,,,,,,1581944,7,,523
grafo2207.65.txt,,,,,,,4.5762,,,,,,1323585,7,,503
grafo2212.54.txt,,,,,,,8.2635,,,,,,231659220,6,,893
grafo2216.78.txt,,,,,,,4.3035,,,,,,74448,6,,324
grafo2229.82.txt,,,,,,,6.5861,,,,,,26810784,10,,409
grafo2231.20.txt,,,,,,,9.1302,,,,,,383023872,8,,713
grafo2236.48.txt,,,,,,,10.9617,,,,,,5593125400,8,,881
grafo2242.54.txt,,,,,,,3.1149,,,,,,15222,5,,373
grafo2243.65.txt,,,,,,,9.6140,,,,,,456228000,10,,641
grafo2244.16.txt,,,,,,,15.1310,,,,,,192650399861400,10,,1271
grafo2246.93.txt,,,,,,,19.4062,,,,,,9373204807200,10,,1157
grafo2247.50.txt,,,,,,,3.4906,,,,,,4620,5,,311
grafo225.45.txt,,,,,,,11.1681,,,,,,5108400,8,,424
grafo2253.24.txt,,,,,,,4.3294,,,,,,1198541,6,,472
grafo2259.40.txt,,,,,,,10.6911,,,,,,30099606264,8,,954
grafo226.41.txt,,,,,,,4.7849,,,,,,602823,7,,413
grafo2265.15.txt,,,,,,,4.4711,,,,,,425088,6,,519
grafo2266.49.txt,,,,,,,1.8942,,,,,,221598,5,,392
grafo2267.10.txt,,,,,,,23.1918,,,,,,20622761676,9,,936
grafo2268.73.txt,,,,,,,4.4473,,,,,,2923,4,,235
grafo2270.67.txt,,,,,,,2.5767,,,,,,930,4,,180
grafo2275.47.txt,,,,,,,13.4400,,,,,,24053173690,6,,869
grafo228.58.txt,,,,,,,1.7742,,,,,,2183,4,,220
grafo2284.84.txt,,,,,,,11.8387,,,,,,11988920160,10,,709
grafo2285.76.txt,,,,,,,7.4208,,,,,,3865500,6,,671
grafo2287.90.txt,,,,,,,3.1760,,,,,,359072,5,,550
grafo2291.34.txt,,,,,,,4.2876,,,,,,443205,4,,383
grafo2300.41.txt,,,,,,,6.0997,,,,,,469196520,9,,610
grafo2309.31.txt,,,,,,,3.9718,,,,,,4130,5,,244
grafo232.90.txt,,,,,,,6.1354,,,,,,20823,4,,427
grafo2321.73.txt,,,,,,,2.2357,,,,,,11550,5,,349
grafo2322.35.txt,,,,,,,3.5064,,,,,,749842,4,,513
grafo2323.45.txt,,,,,,,7.1023,,,,,,90222860,5,,597
grafo2325.51.txt,,,,,,,8.5334,,,,,,703230220,6,,762
grafo2335.94.txt,,,,,,,9.2662,,,,,,200550676,6,,840
grafo2336.87.txt,,,,,,,3.0037,,,,,,784,4,,162
grafo2340.31.txt,,,,,,,5.5894,,,,,,716100,9,,352
grafo2348.55.txt,,,,,,,1.4842,,,,,,1216,4,,189
grafo2353.97.txt,,,,,,,3.5441,,,,,,58218,5,,440
grafo2354.70.txt,,,,,,,11.9052,,,,,,3007648,6,,606
